case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,manual_review_status,manual_review_notes
orig_other_001_paraphrase_03,orig_other_001,paraphrase,Obrigado pelo atendimento.,Muito obrigado por terem sanado as minhas dúvidas.,other,pending,
orig_other_001_punctuation_01,orig_other_001,punctuation,Obrigado pelo atendimento.,obrigado pelo atendimento...,other,pending,
orig_other_001_capitalization_01,orig_other_001,capitalization,Obrigado pelo atendimento.,OBRIGADO PELO ATENDIMENTO.,other,pending,
orig_other_002_paraphrase_01,orig_other_002,paraphrase,Quero receber novidades e promocoes da loja.,Gostaria de me inscrever para receber a newsletter e ofertas exclusivas no meu e-mail.,other,pending,
orig_other_002_paraphrase_02,orig_other_002,paraphrase,Quero receber novidades e promocoes da loja.,Como faço para assinar os boletins informativos de descontos de vocês?,other,pending,
orig_other_002_paraphrase_03,orig_other_002,paraphrase,Quero receber novidades e promocoes da loja.,"Por favor, me incluam na lista de divulgação de novidades e liquidações.",other,pending,
orig_other_002_punctuation_01,orig_other_002,punctuation,Quero receber novidades e promocoes da loja.,quero receber novidades e promocoes da loja...,other,pending,
orig_other_002_capitalization_01,orig_other_002,capitalization,Quero receber novidades e promocoes da loja.,quero receber novidades e promocoes da loja.,other,pending,
orig_other_003_paraphrase_01,orig_other_003,paraphrase,Parabens pela rapidez no suporte.,Fiquei impressionado com a agilidade com que o time de atendimento solucionou o meu caso.,other,pending,
orig_other_003_paraphrase_02,orig_other_003,paraphrase,Parabens pela rapidez no suporte.,Parabenizo a empresa pelo tempo de resposta extremamente curto no chat.,other,pending,
orig_other_003_paraphrase_03,orig_other_003,paraphrase,Parabens pela rapidez no suporte.,Excelente trabalho na rapidez para me dar uma resposta.,other,pending,
orig_other_003_punctuation_01,orig_other_003,punctuation,Parabens pela rapidez no suporte.,parabens pela rapidez no suporte...,other,pending,
orig_other_003_capitalization_01,orig_other_003,capitalization,Parabens pela rapidez no suporte.,PARABENS pela RAPIDEZ no SUPORTE.,other,pending,
orig_other_004_paraphrase_01,orig_other_004,paraphrase,Onde encontro a politica de privacidade do site?,Qual é o caminho para ler o documento que rege os termos de privacidade de dados do portal?,other,pending,
orig_other_004_paraphrase_02,orig_other_004,paraphrase,Onde encontro a politica de privacidade do site?,Poderiam me apontar a página que detalha o tratamento e privacidade de dados pessoais?,other,pending,
orig_other_004_paraphrase_03,orig_other_004,paraphrase,Onde encontro a politica de privacidade do site?,Em qual seção do site posso consultar a política de segurança e privacidade?,other,pending,
orig_other_004_punctuation_01,orig_other_004,punctuation,Onde encontro a politica de privacidade do site?,onde encontro a politica de privacidade do site?,other,pending,
orig_other_004_capitalization_01,orig_other_004,capitalization,Onde encontro a politica de privacidade do site?,ONDE ENCONTRO A POLITICA DE PRIVACIDADE DO SITE?,other,pending,
orig_other_005_paraphrase_01,orig_other_005,paraphrase,Gostaria de deixar uma sugestao para melhorar o aplicativo.,Tenho uma recomendação de melhoria de usabilidade para propor para a equipe de desenvolvimento do app.,account_support,pending,
orig_other_005_paraphrase_02,orig_other_005,paraphrase,Gostaria de deixar uma sugestao para melhorar o aplicativo.,Como posso enviar um feedback com ideias para aperfeiçoar o app?,account_support,pending,
orig_other_005_paraphrase_03,orig_other_005,paraphrase,Gostaria de deixar uma sugestao para melhorar o aplicativo.,Gostaria de compartilhar uma sugestão de recurso novo para o aplicativo móvel.,account_support,pending,
orig_other_005_punctuation_01,orig_other_005,punctuation,Gostaria de deixar uma sugestao para melhorar o aplicativo.,gostaria de deixar uma sugestao para melhorar o aplicativo...,account_support,pending,
orig_other_005_capitalization_01,orig_other_005,capitalization,Gostaria de deixar uma sugestao para melhorar o aplicativo.,gostaria de deixar uma sugestao para melhorar o aplicativo.,account_support,pending,
orig_other_006_paraphrase_01,orig_other_006,paraphrase,Vocês atendem lojas parceiras?,A plataforma oferece soluções ou atendimento dedicado para estabelecimentos comerciais parceiros?,other,pending,
orig_other_006_paraphrase_02,orig_other_006,paraphrase,Vocês atendem lojas parceiras?,Existe algum canal focado em dar suporte ou fazer negócios com lojas afiliadas?,other,pending,
orig_other_006_paraphrase_03,orig_other_006,paraphrase,Vocês atendem lojas parceiras?,Gostaria de saber se vocês trabalham prestando serviço a empresas parceiras.,other,pending,
orig_other_006_punctuation_01,orig_other_006,punctuation,Vocês atendem lojas parceiras?,vocês atendem lojas parceiras?,other,pending,
orig_other_006_capitalization_01,orig_other_006,capitalization,Vocês atendem lojas parceiras?,VOCÊS atendem LOJAS parceiras?,other,pending,
orig_other_007_paraphrase_01,orig_other_007,paraphrase,Como posso falar com a area comercial?,Qual é o canal direto ou e-mail de contato do setor comercial de vendas de vocês?,other,pending,
orig_other_007_paraphrase_02,orig_other_007,paraphrase,Como posso falar com a area comercial?,Desejo entrar em contato com o departamento de novos negócios e parcerias comerciais.,other,pending,
orig_other_007_paraphrase_03,orig_other_007,paraphrase,Como posso falar com a area comercial?,Como faço para conseguir atendimento com a equipe de vendas corporativas.,other,pending,
orig_other_007_punctuation_01,orig_other_007,punctuation,Como posso falar com a area comercial?,como posso falar com a area comercial?,other,pending,
orig_other_007_capitalization_01,orig_other_007,capitalization,Como posso falar com a area comercial?,COMO POSSO FALAR COM A AREA COMERCIAL?,other,pending,
orig_other_008_paraphrase_01,orig_other_008,paraphrase,Estou apenas testando o chat.,Esta mensagem é somente para testar o funcionamento do sistema de atendimento online.,other,pending,
orig_other_008_paraphrase_02,orig_other_008,paraphrase,Estou apenas testando o chat.,"Podem desconsiderar este contato, estou apenas fazendo um teste do canal de conversa.",other,pending,
orig_other_008_paraphrase_03,orig_other_008,paraphrase,Estou apenas testando o chat.,Estou avaliando o chat para ver como a ferramenta se comporta.,other,pending,
orig_other_008_punctuation_01,orig_other_008,punctuation,Estou apenas testando o chat.,estou apenas testando o chat...,other,pending,
orig_other_008_capitalization_01,orig_other_008,capitalization,Estou apenas testando o chat.,estou apenas testando o chat.,other,pending,
orig_other_009_paraphrase_01,orig_other_009,paraphrase,Qual e o horario de atendimento da empresa?,Em quais faixas de horário e dias da semana a central de atendimento fica disponível?,other,pending,
orig_other_009_paraphrase_02,orig_other_009,paraphrase,Qual e o horario de atendimento da empresa?,Poderiam me informar o período de funcionamento para suporte ao cliente?,other,pending,
orig_other_009_paraphrase_03,orig_other_009,paraphrase,Qual e o horario de atendimento da empresa?,Qual o expediente da empresa para contato direto com o suporte?,other,pending,
orig_other_009_punctuation_01,orig_other_009,punctuation,Qual e o horario de atendimento da empresa?,qual e o horario de atendimento da empresa?,other,pending,
orig_other_009_capitalization_01,orig_other_009,capitalization,Qual e o horario de atendimento da empresa?,QUAL e O horario DE atendimento DA empresa?,other,pending,
orig_other_010_paraphrase_01,orig_other_010,paraphrase,"Bom dia, queria saber se tem alguem disponivel.","Olá, bom dia! Gostaria de falar com algum atendente do suporte online.",other,pending,
orig_other_010_paraphrase_02,orig_other_010,paraphrase,"Bom dia, queria saber se tem alguem disponivel.","Olá, tem algum consultor disponível para atendimento neste momento?",other,pending,
orig_other_010_paraphrase_03,orig_other_010,paraphrase,"Bom dia, queria saber se tem alguem disponivel.",Bom dia. Consigo ser atendido por alguém agora?,other,pending,
orig_other_010_punctuation_01,orig_other_010,punctuation,"Bom dia, queria saber se tem alguem disponivel.","bom dia, queria saber se tem alguem disponivel...",other,pending,
orig_other_010_capitalization_01,orig_other_010,capitalization,"Bom dia, queria saber se tem alguem disponivel.","BOM DIA, QUERIA SABER SE TEM ALGUEM DISPONIVEL.",other,pending,
