case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,manual_review_status,manual_review_notes
orig_account_support_007_paraphrase_02,orig_account_support_007,paraphrase,Minha conta foi bloqueada e nao sei o motivo.,Estou com dificuldade no cadastro ou acesso: minha conta foi bloqueada e nao sei o motivo.,account_support,pending,
orig_account_support_007_paraphrase_03,orig_account_support_007,paraphrase,Minha conta foi bloqueada e nao sei o motivo.,Quero suporte para resolver um problema de conta: minha conta foi bloqueada e nao sei o motivo.,account_support,pending,
orig_account_support_007_punctuation_01,orig_account_support_007,punctuation,Minha conta foi bloqueada e nao sei o motivo.,minha conta foi bloqueada e nao sei o motivo...,account_support,pending,
orig_account_support_007_capitalization_01,orig_account_support_007,capitalization,Minha conta foi bloqueada e nao sei o motivo.,MINHA conta FOI bloqueada E nao SEI o MOTIVO.,account_support,pending,
orig_account_support_008_paraphrase_01,orig_account_support_008,paraphrase,Preciso atualizar meus dados de cadastro.,"Preciso de ajuda com minha conta, pois preciso atualizar meus dados de cadastro.",account_support,pending,
orig_account_support_008_paraphrase_02,orig_account_support_008,paraphrase,Preciso atualizar meus dados de cadastro.,Estou com dificuldade no cadastro ou acesso: preciso atualizar meus dados de cadastro.,account_support,pending,
orig_account_support_008_paraphrase_03,orig_account_support_008,paraphrase,Preciso atualizar meus dados de cadastro.,Quero suporte para resolver um problema de conta: preciso atualizar meus dados de cadastro.,account_support,pending,
orig_account_support_008_punctuation_01,orig_account_support_008,punctuation,Preciso atualizar meus dados de cadastro.,preciso atualizar meus dados de cadastro...,account_support,pending,
orig_account_support_008_capitalization_01,orig_account_support_008,capitalization,Preciso atualizar meus dados de cadastro.,PRECISO ATUALIZAR MEUS DADOS DE CADASTRO.,account_support,pending,
orig_account_support_009_paraphrase_01,orig_account_support_009,paraphrase,O aplicativo encerra a sessao sempre que tento entrar.,"Preciso de ajuda com minha conta, pois o aplicativo encerra a sessao sempre que tento entrar.",account_support,pending,
orig_account_support_009_paraphrase_02,orig_account_support_009,paraphrase,O aplicativo encerra a sessao sempre que tento entrar.,Estou com dificuldade no cadastro ou acesso: o aplicativo encerra a sessao sempre que tento entrar.,account_support,pending,
orig_account_support_009_paraphrase_03,orig_account_support_009,paraphrase,O aplicativo encerra a sessao sempre que tento entrar.,Quero suporte para resolver um problema de conta: o aplicativo encerra a sessao sempre que tento entrar.,account_support,pending,
orig_account_support_009_punctuation_01,orig_account_support_009,punctuation,O aplicativo encerra a sessao sempre que tento entrar.,o aplicativo encerra a sessao sempre que tento entrar...,account_support,pending,
orig_account_support_009_capitalization_01,orig_account_support_009,capitalization,O aplicativo encerra a sessao sempre que tento entrar.,o aplicativo encerra a sessao sempre que tento entrar.,account_support,pending,
orig_account_support_010_paraphrase_01,orig_account_support_010,paraphrase,Nao consigo criar uma nova conta no site.,"Preciso de ajuda com minha conta, pois nao consigo criar uma nova conta no site.",account_support,pending,
orig_account_support_010_paraphrase_02,orig_account_support_010,paraphrase,Nao consigo criar uma nova conta no site.,Estou com dificuldade no cadastro ou acesso: nao consigo criar uma nova conta no site.,account_support,pending,
orig_account_support_010_paraphrase_03,orig_account_support_010,paraphrase,Nao consigo criar uma nova conta no site.,Quero suporte para resolver um problema de conta: nao consigo criar uma nova conta no site.,account_support,pending,
orig_account_support_010_punctuation_01,orig_account_support_010,punctuation,Nao consigo criar uma nova conta no site.,nao consigo criar uma nova conta no site...,account_support,pending,
orig_account_support_010_capitalization_01,orig_account_support_010,capitalization,Nao consigo criar uma nova conta no site.,NAO consigo CRIAR uma NOVA conta NO site.,account_support,pending,
orig_other_001_paraphrase_01,orig_other_001,paraphrase,Obrigado pelo atendimento.,Minha mensagem para a loja e a seguinte: obrigado pelo atendimento.,other,pending,
orig_other_001_paraphrase_02,orig_other_001,paraphrase,Obrigado pelo atendimento.,Entro em contato apenas para dizer que obrigado pelo atendimento.,other,pending,
orig_other_001_paraphrase_03,orig_other_001,paraphrase,Obrigado pelo atendimento.,Gostaria de registrar esta mensagem: obrigado pelo atendimento.,other,pending,
orig_other_001_punctuation_01,orig_other_001,punctuation,Obrigado pelo atendimento.,obrigado pelo atendimento...,other,pending,
orig_other_001_capitalization_01,orig_other_001,capitalization,Obrigado pelo atendimento.,OBRIGADO PELO ATENDIMENTO.,other,pending,
orig_other_002_paraphrase_01,orig_other_002,paraphrase,Quero receber novidades e promocoes da loja.,Minha mensagem para a loja e a seguinte: quero receber novidades e promocoes da loja.,other,pending,
orig_other_002_paraphrase_02,orig_other_002,paraphrase,Quero receber novidades e promocoes da loja.,Entro em contato apenas para dizer que quero receber novidades e promocoes da loja.,other,pending,
orig_other_002_paraphrase_03,orig_other_002,paraphrase,Quero receber novidades e promocoes da loja.,Gostaria de registrar esta mensagem: quero receber novidades e promocoes da loja.,other,pending,
orig_other_002_punctuation_01,orig_other_002,punctuation,Quero receber novidades e promocoes da loja.,quero receber novidades e promocoes da loja...,other,pending,
orig_other_002_capitalization_01,orig_other_002,capitalization,Quero receber novidades e promocoes da loja.,quero receber novidades e promocoes da loja.,other,pending,
orig_other_003_paraphrase_01,orig_other_003,paraphrase,Parabens pela rapidez no suporte.,Minha mensagem para a loja e a seguinte: parabens pela rapidez no suporte.,other,pending,
orig_other_003_paraphrase_02,orig_other_003,paraphrase,Parabens pela rapidez no suporte.,Entro em contato apenas para dizer que parabens pela rapidez no suporte.,other,pending,
orig_other_003_paraphrase_03,orig_other_003,paraphrase,Parabens pela rapidez no suporte.,Gostaria de registrar esta mensagem: parabens pela rapidez no suporte.,other,pending,
orig_other_003_punctuation_01,orig_other_003,punctuation,Parabens pela rapidez no suporte.,parabens pela rapidez no suporte...,other,pending,
orig_other_003_capitalization_01,orig_other_003,capitalization,Parabens pela rapidez no suporte.,PARABENS pela RAPIDEZ no SUPORTE.,other,pending,
orig_other_004_paraphrase_01,orig_other_004,paraphrase,Onde encontro a politica de privacidade do site?,Minha mensagem para a loja e a seguinte: onde encontro a politica de privacidade do site.,other,pending,
orig_other_004_paraphrase_02,orig_other_004,paraphrase,Onde encontro a politica de privacidade do site?,Entro em contato apenas para dizer que onde encontro a politica de privacidade do site.,other,pending,
orig_other_004_paraphrase_03,orig_other_004,paraphrase,Onde encontro a politica de privacidade do site?,Gostaria de registrar esta mensagem: onde encontro a politica de privacidade do site.,other,pending,
orig_other_004_punctuation_01,orig_other_004,punctuation,Onde encontro a politica de privacidade do site?,onde encontro a politica de privacidade do site?,other,pending,
orig_other_004_capitalization_01,orig_other_004,capitalization,Onde encontro a politica de privacidade do site?,ONDE ENCONTRO A POLITICA DE PRIVACIDADE DO SITE?,other,pending,
orig_other_005_paraphrase_01,orig_other_005,paraphrase,Gostaria de deixar uma sugestao para melhorar o aplicativo.,Minha mensagem para a loja e a seguinte: gostaria de deixar uma sugestao para melhorar o aplicativo.,other,pending,
orig_other_005_paraphrase_02,orig_other_005,paraphrase,Gostaria de deixar uma sugestao para melhorar o aplicativo.,Entro em contato apenas para dizer que gostaria de deixar uma sugestao para melhorar o aplicativo.,other,pending,
orig_other_005_paraphrase_03,orig_other_005,paraphrase,Gostaria de deixar uma sugestao para melhorar o aplicativo.,Gostaria de registrar esta mensagem: gostaria de deixar uma sugestao para melhorar o aplicativo.,other,pending,
orig_other_005_punctuation_01,orig_other_005,punctuation,Gostaria de deixar uma sugestao para melhorar o aplicativo.,gostaria de deixar uma sugestao para melhorar o aplicativo...,other,pending,
orig_other_005_capitalization_01,orig_other_005,capitalization,Gostaria de deixar uma sugestao para melhorar o aplicativo.,gostaria de deixar uma sugestao para melhorar o aplicativo.,other,pending,
orig_other_006_paraphrase_01,orig_other_006,paraphrase,Vocês atendem lojas parceiras?,Minha mensagem para a loja e a seguinte: vocês atendem lojas parceiras.,other,pending,
orig_other_006_paraphrase_02,orig_other_006,paraphrase,Vocês atendem lojas parceiras?,Entro em contato apenas para dizer que vocês atendem lojas parceiras.,other,pending,
orig_other_006_paraphrase_03,orig_other_006,paraphrase,Vocês atendem lojas parceiras?,Gostaria de registrar esta mensagem: vocês atendem lojas parceiras.,other,pending,
orig_other_006_punctuation_01,orig_other_006,punctuation,Vocês atendem lojas parceiras?,vocês atendem lojas parceiras?,other,pending,
orig_other_006_capitalization_01,orig_other_006,capitalization,Vocês atendem lojas parceiras?,VOCÊS atendem LOJAS parceiras?,other,pending,
orig_other_007_paraphrase_01,orig_other_007,paraphrase,Como posso falar com a area comercial?,Minha mensagem para a loja e a seguinte: como posso falar com a area comercial.,other,pending,
orig_other_007_paraphrase_02,orig_other_007,paraphrase,Como posso falar com a area comercial?,Entro em contato apenas para dizer que como posso falar com a area comercial.,other,pending,
orig_other_007_paraphrase_03,orig_other_007,paraphrase,Como posso falar com a area comercial?,Gostaria de registrar esta mensagem: como posso falar com a area comercial.,other,pending,
orig_other_007_punctuation_01,orig_other_007,punctuation,Como posso falar com a area comercial?,como posso falar com a area comercial?,other,pending,
orig_other_007_capitalization_01,orig_other_007,capitalization,Como posso falar com a area comercial?,COMO POSSO FALAR COM A AREA COMERCIAL?,other,pending,
orig_other_008_paraphrase_01,orig_other_008,paraphrase,Estou apenas testando o chat.,Minha mensagem para a loja e a seguinte: estou apenas testando o chat.,other,pending,
orig_other_008_paraphrase_02,orig_other_008,paraphrase,Estou apenas testando o chat.,Entro em contato apenas para dizer que estou apenas testando o chat.,other,pending,
orig_other_008_paraphrase_03,orig_other_008,paraphrase,Estou apenas testando o chat.,Gostaria de registrar esta mensagem: estou apenas testando o chat.,other,pending,
orig_other_008_punctuation_01,orig_other_008,punctuation,Estou apenas testando o chat.,estou apenas testando o chat...,other,pending,
orig_other_008_capitalization_01,orig_other_008,capitalization,Estou apenas testando o chat.,estou apenas testando o chat.,other,pending,
orig_other_009_paraphrase_01,orig_other_009,paraphrase,Qual e o horario de atendimento da empresa?,Minha mensagem para a loja e a seguinte: qual e o horario de atendimento da empresa.,other,pending,
orig_other_009_paraphrase_02,orig_other_009,paraphrase,Qual e o horario de atendimento da empresa?,Entro em contato apenas para dizer que qual e o horario de atendimento da empresa.,other,pending,
orig_other_009_paraphrase_03,orig_other_009,paraphrase,Qual e o horario de atendimento da empresa?,Gostaria de registrar esta mensagem: qual e o horario de atendimento da empresa.,other,pending,
orig_other_009_punctuation_01,orig_other_009,punctuation,Qual e o horario de atendimento da empresa?,qual e o horario de atendimento da empresa?,other,pending,
orig_other_009_capitalization_01,orig_other_009,capitalization,Qual e o horario de atendimento da empresa?,QUAL e O horario DE atendimento DA empresa?,other,pending,
orig_other_010_paraphrase_01,orig_other_010,paraphrase,"Bom dia, queria saber se tem alguem disponivel.","Minha mensagem para a loja e a seguinte: bom dia, queria saber se tem alguem disponivel.",other,pending,
orig_other_010_paraphrase_02,orig_other_010,paraphrase,"Bom dia, queria saber se tem alguem disponivel.","Entro em contato apenas para dizer que bom dia, queria saber se tem alguem disponivel.",other,pending,
orig_other_010_paraphrase_03,orig_other_010,paraphrase,"Bom dia, queria saber se tem alguem disponivel.","Gostaria de registrar esta mensagem: bom dia, queria saber se tem alguem disponivel.",other,pending,
orig_other_010_punctuation_01,orig_other_010,punctuation,"Bom dia, queria saber se tem alguem disponivel.","bom dia, queria saber se tem alguem disponivel...",other,pending,
orig_other_010_capitalization_01,orig_other_010,capitalization,"Bom dia, queria saber se tem alguem disponivel.","BOM DIA, QUERIA SABER SE TEM ALGUEM DISPONIVEL.",other,pending,
